1,17.7089,2.65634,0,2.65634
2,13.5256,2.02885,0,2.02885
3,16.9686,2.54528,0,2.54528
1,17.7089,2.65634,0,2.65634
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
